title,info,links,timestamp,status,rating,comment,tags
异国日记,imdb:tt32336365 year:2026 season_number:1 director:大城美幸,https://neodb.social/tv/season/3Sl6rGuf7hz6KqZj1FQWxD https://www.themoviedb.org/tv/253476/season/1 https://movie.douban.com/subject/36803607/ https://bgm.tv/subject/493016,2026-06-27T01:39:23.376691+00:00,complete,8,"有些地方没看懂
有点难对asa产生共鸣，但还是一部非常有趣的作品
要是原作完结了再改成动画就好了",
二十世纪电气目录,imdb:tt38939446 year:2026,https://neodb.social/tv/59K7YM2sL2s35NSmf43Qkq https://www.themoviedb.org/tv/153217 https://www.imdb.com/title/tt38939446/ https://www.wikidata.org/wiki/Q136644014 https://bridge.neodb.net/catalog/tv_show/tmdbId-153217 https://eggplant.place/tv/3PD4ciYfRJVUJilK7KQtvT,2026-06-29T16:00:00+00:00,wishlist,,,
穹庐下的魔女,imdb:tt39281887 year:2026,https://neodb.social/tv/7P2RbcOyWrOqhbvRMxgPYi https://www.themoviedb.org/tv/288971 https://www.imdb.com/title/tt39281887/ https://www.wikidata.org/wiki/Q133868998 https://bridge.neodb.net/catalog/tv_show/imdbId-tt39281887 https://eggplant.place/tv/2GErhyOH7J3wCU54r3R7Sk,2026-06-29T16:00:00+00:00,wishlist,,,
没有黄段子的无聊世界,imdb:tt4967674 year:2015,https://neodb.social/tv/0Bfrb1Zaw3zlEwRixPAHxo https://www.imdb.com/title/tt4967674/ https://moviebuff.social/tv/show/207/ https://www.themoviedb.org/tv/63323,2026-07-16T16:00:00+00:00,complete,4,一开始还挺有意思的,
下流梗不存在的灰暗世界,year:2015 director:铃木洋平/湖山祯崇/笹原嘉文/梶井濑贺/本间修/桥本敏一/佐佐木纯人,https://neodb.social/tv/season/3fmh0MBT2R8NmTHMU9jQmo https://movie.douban.com/subject/26148830/ https://bgm.tv/subject/115780,2026-07-17T06:52:42.194725+00:00,complete,4,两天看完。后半段属实太无趣，毁了一个好题材,
绝命毒师,imdb:tt0903747 year:2008 director:/person/1WVYeB6BpLEA3Ui03SVRQ6,https://neodb.social/tv/5QjxyOiGAJX5gpzpEmv72U https://www.wikidata.org/wiki/Q1079 https://www.imdb.com/title/tt0903747/ https://bridge.neodb.net/catalog/tv_show/tmdbId-1396 https://www.themoviedb.org/tv/1396 https://dev.moviebuff.social/tv/show/7/,2026-07-20T16:00:00+00:00,complete,8,,
绝命毒师 第二季,imdb:tt1232244 year:2009 season_number:2 director:亚当·伯恩斯坦/米歇尔·麦克拉伦/布莱恩·科兰斯顿/查尔斯·海德/泰瑞·麦克多诺/约翰·达尔/约翰·伦克/彼得·梅达克/费利克斯·恩里克斯·阿尔科拉/菲尔·亚伯拉罕/科林·巴克西,https://neodb.social/tv/season/0hf3Ri6zjTS8KKMwNrVZx7 https://eggplant.place/tv/season/1SkOtvwTFVjHBoO0Q3y8in https://movie.douban.com/subject/3586996/ https://bgm.tv/subject/25201 https://www.themoviedb.org/tv/1396/season/2,2026-07-27T16:00:00+00:00,complete,8,,
绝命毒师 第一季,imdb:tt0903747 year:2008 season_number:1 director:/person/5tlVVgLf2SlbxHMpCeQPds/文斯·吉里根/翠西亚·布洛克/蒂姆·亨特/吉姆·麦凯/布朗温·休斯,https://neodb.social/tv/season/1mXAyR60koQYq5kCM31SjN https://eggplant.place/tv/season/6UZ8REyScE3OLlmJG68n3i https://movie.douban.com/subject/2373195/ https://www.themoviedb.org/tv/1396/season/1 https://bgm.tv/subject/5337 https://bridge.neodb.net/catalog/tv_season/tmdbId-1396-season-1 https://dev.moviebuff.social/tv/show/7/season/1/,2026-07-28T14:41:00.090248+00:00,complete,8,20260721,
绝命毒师 第三季,imdb:tt1528116 year:2010 season_number:3 director:布莱恩·科兰斯顿//person/5tlVVgLf2SlbxHMpCeQPds/米歇尔·麦克拉伦/斯科特·怀南特/约翰·伦克//person/28iWLToQw8yGC4ZzaPpvPk/科林·巴克西/迈克尔·斯洛维斯//person/4BZ9izJK9DrRsDOn9xaKdk/文斯·吉里根,https://neodb.social/tv/season/3AcEhHBoS9vyZABHQsCAb6 https://eggplant.place/tv/season/6ETXtqiJODsZUcas9Oi6Ma https://movie.douban.com/subject/4256328/ https://bgm.tv/subject/46995 https://www.themoviedb.org/tv/1396/season/3 https://bridge.neodb.net/catalog/tv_season/tmdbId-1396-season-3,2026-08-02T16:00:00+00:00,complete,8,"都看到这里了，还是坚持看完吧
比想象中要烂",
女高中生的虚度日常,imdb:tt10470444 year:2019,https://neodb.social/tv/6x4W0N1yrI7zi3GnhuOqqQ https://www.themoviedb.org/tv/88062 https://www.wikidata.org/wiki/Q124477015 https://www.imdb.com/title/tt10470444/,2026-08-06T16:00:00+00:00,wishlist,,,
迷宫饭,imdb:tt21621494 year:2024,https://neodb.social/tv/75MyuGLyRnRFsZ4nCuJzqF https://www.wikidata.org/wiki/Q118692115 https://minreol.dk/tv/5qdlJA9En5dNXtR68NGpRs https://www.themoviedb.org/tv/207784 https://bridge.neodb.net/catalog/tv_show/imdbId-tt21621494 https://www.imdb.com/title/tt21621494/,2026-08-09T16:00:00+00:00,complete,8,,
迷宫饭,imdb:tt21621494 year:2023 season_number:1 director:宫岛善博,https://neodb.social/tv/season/5r6zBcSaLY8Z08Zwc6gqMV https://www.themoviedb.org/tv/207784/season/1 https://bgm.tv/subject/395378 https://eggplant.place/tv/season/4dBbFACKQmRX2mv1mQ8MSj https://movie.douban.com/subject/35801594/,2026-08-10T06:24:38.820061+00:00,complete,8,"前几集还有点看不下去，越看越精彩
很喜欢，9/10
第二季快点吧
一共四个ed和op都太好听",
安达与岛村,imdb:tt12728882 year:2020,https://neodb.social/tv/4bVyZkZaoNlogewapuc817 https://www.themoviedb.org/tv/94359 https://www.imdb.com/title/tt12728882/ https://www.wikidata.org/wiki/Q92449738,2026-08-17T16:00:00+00:00,complete,4,"8月18日00:36:21
甚至都算不上一个正常的故事
莫名其妙不知所谓",
安达与岛村,imdb:tt12728882 year:2020 season_number:1 director:桑原智/矢花馨/吉村文宏/岩本保雄/川西泰二/山本隆太/铃木卓夫/山内东生雄,https://neodb.social/tv/season/6L5z00kzyf1azBurjZ0cEK https://movie.douban.com/subject/33437323/,2026-08-19T09:24:16.708334+00:00,complete,4,烂,
绝命毒师 第四季,imdb:tt1683084 year:2011 season_number:4 director:/person/5tlVVgLf2SlbxHMpCeQPds/米歇尔·麦克拉伦/大卫·斯雷德/科林·巴克西/迈克尔·斯洛维斯//person/0dF0uZycfQM88GltmGzTcs/约翰·伦克//person/2E500NUe5tEx7BcUt79j5S/斯科特·怀南特/文斯·吉里根,https://neodb.social/tv/season/6UCSSRLU5Qdd9MmH8sIFqz https://eggplant.place/tv/season/3a0tapc79zBzyeeAp0K4lV https://movie.douban.com/subject/4927382/ https://bgm.tv/subject/20324 https://www.themoviedb.org/tv/1396/season/4 https://bridge.neodb.net/catalog/tv_season/tmdbId-1396-season-4,2026-08-21T16:00:00+00:00,complete,8,结尾头皮发麻,
绝命毒师 第五季,imdb:tt2081647 year:2012 season_number:5 director:迈克尔·斯洛维斯/米歇尔·麦克拉伦//person/5tlVVgLf2SlbxHMpCeQPds//person/4BZ9izJK9DrRsDOn9xaKdk/乔治·马斯塔斯/科林·巴克西/托马斯·施纳泽/布莱恩·科兰斯顿/山姆·卡特林//person/0dF0uZycfQM88GltmGzTcs/文斯·吉里根,https://neodb.social/tv/season/2pctBXAnE1l4zdZJLtpxW4 https://eggplant.place/tv/season/1i1PlTJT3hm5w7FcSZrDeu https://movie.douban.com/subject/6952149/ https://bgm.tv/subject/28543 https://www.themoviedb.org/tv/1396/season/5 https://bridge.neodb.net/catalog/tv_season/tmdbId-1396-season-5,2026-09-04T16:00:00+00:00,complete,10,"太爽，最后倒在实验室为jesse开脱，完美的闭环
感觉一点点小瑕疵就是最后两集white转变的实在是太快了",
电锯人,imdb:tt13616990 year:2022 season_number:1 director:中山龙/吉原达矢,https://neodb.social/tv/season/25gEBsXGDFGsXYU1ataKGu https://movie.douban.com/subject/35256195/ https://eggplant.place/tv/season/2cBDayrpQyXqaunG2YHKxS https://www.themoviedb.org/tv/114410/season/1 https://bgm.tv/subject/321885 https://neodb.kevga.de/tv/season/3Qj5nlvQRpOuiDeTpRJrZk https://eggplant.place/tv/season/6O2wkAKlRSGYn3rJWRAxTf,2026-09-14T00:34:50.029000+00:00,complete,8,"补标，待会要从豆瓣导入所以先把这个标上
当时追着看的，每周看电锯人和孤独摇滚，真怀念
当时感觉没有很糟，现在已经忘记了
",
